t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
63780.715;16;0.70;-2.20;90.19;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.09;0.03;0.00;-0.01;-0.00;0.03;-0.01;0.01;0.66;-2.16;90.00;-0.00;0.50;0.108
63780.755;20;0.70;-2.20;90.23;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.09;0.06;0.01;-0.01;-0.00;0.02;-0.01;0.03;0.66;-2.16;90.00;-0.00;0.50;0.048
63780.845;28;0.70;-2.19;90.33;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.09;0.08;0.05;0.00;0.00;-0.01;0.01;0.03;0.66;-2.16;90.00;-0.00;0.50;0.045
63780.955;42;0.70;-2.18;90.50;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.08;0.10;0.08;0.00;0.00;-0.01;0.00;0.02;0.66;-2.16;90.00;-0.00;0.50;0.046
63781.035;48;0.70;-2.18;90.58;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.07;0.13;0.11;0.00;0.00;-0.00;0.00;0.02;0.66;-2.16;90.00;-0.00;0.50;0.029
63781.125;57;0.70;-2.17;90.66;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.07;0.14;0.13;-0.00;0.00;-0.00;-0.00;0.02;0.66;-2.16;90.00;-0.00;0.50;0.024
63781.235;67;0.70;-2.15;90.73;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.07;0.16;0.15;-0.00;0.00;0.02;-0.01;0.01;0.66;-2.16;90.00;-0.00;0.50;0.033
63781.325;76;0.70;-2.14;90.78;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.06;0.18;0.16;-0.00;-0.00;-0.04;0.02;0.00;0.66;-2.15;90.00;0.00;0.50;0.024
63781.435;86;0.70;-2.12;90.82;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.06;0.19;0.18;0.00;-0.00;-0.04;0.02;0.00;0.66;-2.12;90.00;0.00;0.50;0.033
63781.535;100;0.70;-2.10;90.89;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.06;0.21;0.19;0.00;-0.00;-0.03;0.02;0.01;0.66;-2.11;90.00;0.00;0.50;0.031
63781.615;105;0.70;-2.09;90.92;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.06;0.22;0.21;-0.00;0.00;0.03;-0.01;0.01;0.66;-2.09;90.00;0.00;0.50;0.014
63781.735;118;0.70;-2.06;90.98;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.05;0.23;0.22;0.00;-0.00;-0.03;0.02;0.00;0.66;-2.07;90.00;0.00;0.50;0.024
63781.825;129;0.70;-2.03;91.03;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.05;0.24;0.23;-0.00;0.00;0.03;-0.02;0.01;0.66;-2.05;90.00;0.00;0.50;0.022
63781.935;137;0.70;-2.02;91.05;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.05;0.25;0.25;-0.00;0.00;0.03;-0.01;0.01;0.66;-2.03;90.00;0.00;0.50;0.033
63782.015;148;0.70;-1.99;91.08;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.04;0.27;0.25;0.00;-0.00;-0.03;0.02;0.00;0.66;-1.99;90.00;0.00;0.50;0.015
63782.145;157;0.70;-1.96;91.11;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.04;0.28;0.27;-0.00;0.00;0.03;-0.01;0.01;0.66;-1.98;90.00;0.00;0.50;0.034
