t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
1138.765;14;1.10;-0.30;0.02;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.04;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.088;-0.03;-0.66;-100.00;-100.00
1138.795;16;1.10;-0.30;0.02;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.08;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.010;-0.03;-0.66;-100.00;-100.00
1138.905;24;1.10;-0.30;0.02;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.12;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.022;-0.03;-0.66;-100.00;-100.00
1138.995;33;1.10;-0.30;0.11;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.15;-0.11;-0.00;-0.00;0.00;0.00;0.05;0.95;-0.35;0.00;0.00;-0.50;0.013;-0.03;-0.66;-100.00;-100.00
1139.095;44;1.08;-0.30;0.37;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.10;-0.19;-0.16;0.00;0.00;0.03;0.04;0.03;0.95;-0.35;0.00;0.00;-0.50;0.011;-0.03;-0.66;-100.00;-100.00
1139.195;57;1.06;-0.30;0.67;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.21;-0.19;0.00;0.00;0.00;-0.00;0.04;0.95;-0.35;0.00;0.00;-0.50;0.014;-0.03;-0.66;-100.00;-100.00
1139.305;67;1.04;-0.30;0.85;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.08;-0.24;-0.21;0.00;0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.018;-0.03;-0.66;-100.00;-100.00
1139.395;76;1.02;-0.30;0.97;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.07;-0.26;-0.24;0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.015;-0.03;-0.66;-100.00;-100.00
1139.505;86;1.00;-0.30;1.07;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.07;-0.27;-0.26;0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.021;-0.03;-0.66;-100.00;-100.00
1139.585;95;0.97;-0.30;1.13;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.29;-0.27;-0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.006;-0.03;-0.66;-100.00;-100.00
1139.695;105;0.94;-0.30;1.19;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.30;-0.29;0.00;-0.00;0.00;-0.00;0.01;0.94;-0.35;-0.00;0.00;-0.50;0.008;-0.03;-0.66;-100.00;-100.00
1139.795;114;0.92;-0.30;1.22;0.76;-0.35;-0.00;0.00;-0.50;217;2;0;9;-0.05;-0.31;-0.30;-0.00;-0.00;0.00;-0.00;0.00;0.92;-0.35;-0.00;0.00;-0.50;0.003;-0.03;-0.66;-100.00;-100.00
1139.895;125;0.88;-0.30;1.24;0.76;-0.35;-0.00;0.00;-0.50;217;2;0;9;-0.05;-0.31;-0.31;-0.00;-0.00;0.00;-0.00;0.00;0.65;-0.35;0.00;0.00;-0.50;0.008;-0.03;-0.66;-100.00;-100.00
1139.995;134;0.87;-0.30;0.93;0.76;-0.35;-0.00;0.00;-0.50;217;2;0;9;-0.05;-0.31;-0.01;0.00;-0.00;-0.00;0.00;-0.06;0.65;-0.35;0.00;0.00;-0.50;0.011;-0.03;-0.66;-100.00;-100.00
1140.095;144;0.87;-0.30;0.69;0.76;-0.35;-0.00;0.00;-0.50;217;2;0;9;-0.05;-0.31;0.01;-0.00;0.00;-0.00;-0.00;-0.03;0.65;-0.35;0.00;0.00;-0.50;0.014;-0.03;-0.66;-100.00;-100.00
1140.185;153;0.87;-0.30;0.58;0.76;-0.35;-0.00;0.00;-0.50;217;2;0;9;-0.05;-0.31;0.00;0.00;-0.00;-0.00;-0.00;-0.02;0.65;-0.35;0.00;0.00;-0.50;0.008;-0.03;-0.66;-100.00;-100.00
1140.295;167;0.87;-0.30;0.47;0.76;-0.35;-0.00;0.00;-0.50;217;2;0;9;-0.05;-0.31;0.00;0.00;-0.00;-0.00;-0.00;-0.01;0.65;-0.35;0.00;0.00;-0.50;0.014;-0.03;-0.66;-100.00;-100.00
1140.405;176;0.87;-0.30;0.40;0.76;-0.35;-0.00;0.00;-0.50;217;2;0;9;-0.05;-0.31;0.00;0.00;-0.00;-0.00;-0.00;-0.01;0.65;-0.35;0.00;0.00;-0.50;0.018;-0.03;-0.66;-100.00;-100.00
1140.495;186;0.87;-0.30;0.37;0.76;-0.35;-0.00;0.00;-0.50;217;2;0;9;-0.05;-0.31;0.00;0.00;0.00;-0.00;0.00;-0.01;0.65;-0.35;0.00;0.00;-0.50;0.010;-0.03;-0.66;-100.00;-100.00
1140.595;197;0.87;-0.30;0.35;0.76;-0.35;-0.00;0.00;-0.50;217;2;0;9;-0.05;-0.31;-0.00;-0.00;-0.00;-0.01;-0.00;0.01;0.65;-0.35;0.00;0.00;-0.50;0.009;-0.03;-0.66;-100.00;-100.00
1192.155;5353;0.84;-0.36;8.64;0.95;-0.35;0.00;0.00;-0.50;403;0;1;2;-0.05;-0.31;0.00;0.00;0.00;-0.00;0.00;-0.00;0.65;-0.35;0.00;0.00;-0.50;0.012;0.02;-0.63;-100.00;-100.00
1192.175;5353;0.84;-0.36;8.64;0.66;-0.35;-0.00;0.00;-0.50;403;3;0;2;-0.05;-0.31;0.00;0.00;0.00;-0.00;0.00;-0.00;0.84;-0.35;-0.00;0.00;-0.50;0.018;0.02;-0.63;-100.00;-100.00
1192.265;5363;0.84;-0.36;8.64;0.66;-0.35;-0.00;0.00;-0.50;403;3;0;2;-0.05;-0.31;-0.00;0.00;-0.00;0.02;0.04;0.01;0.84;-0.35;-0.00;0.00;-0.50;0.011;0.02;-0.63;-100.00;-100.00
1192.365;5374;0.84;-0.36;8.65;0.66;-0.35;-0.00;0.00;-0.50;403;3;0;2;-0.05;-0.31;-0.00;-0.00;0.00;-0.01;-0.00;0.01;0.84;-0.35;-0.00;0.00;-0.50;0.016;0.02;-0.63;-100.00;-100.00
1192.455;5382;0.84;-0.36;8.66;0.66;-0.35;-0.00;0.00;-0.50;403;3;0;2;-0.05;-0.31;0.00;-0.01;-0.00;0.03;0.06;0.00;0.84;-0.35;-0.00;0.00;-0.50;0.006;0.02;-0.63;-100.00;-100.00
1192.575;5393;0.84;-0.36;8.71;0.66;-0.35;-0.00;0.00;-0.50;403;3;0;2;-0.05;-0.31;0.00;-0.00;0.01;0.01;0.00;0.01;0.84;-0.35;-0.00;0.00;-0.50;0.014;0.02;-0.63;-100.00;-100.00
1294.495;15586;0.80;-0.44;20.94;0.95;-0.35;0.00;0.00;-0.50;403;0;1;2;-0.05;-0.31;-0.00;-0.00;-0.00;-0.00;-0.01;0.01;0.84;-0.35;-0.00;0.00;-0.50;0.014;0.10;-0.58;-100.00;-100.00
1294.525;15586;0.80;-0.44;20.94;0.95;-0.35;0.00;0.00;-0.50;403;0;0;2;-0.05;-0.31;-0.00;-0.00;-0.00;-0.00;-0.01;0.01;0.80;-0.35;-0.00;0.00;-0.50;0.029;0.10;-0.58;-100.00;-100.00
1294.605;15597;0.80;-0.44;20.95;0.95;-0.35;0.00;0.00;-0.50;403;0;0;2;-0.05;-0.31;-0.00;-0.00;0.00;0.01;0.01;0.01;0.80;-0.35;-0.00;0.00;-0.50;0.014;0.10;-0.58;-100.00;-100.00
1369.355;23070;0.81;-0.49;28.17;0.95;-0.35;0.00;0.00;-0.50;403;0;1;2;-0.05;-0.31;-0.00;-0.00;0.00;0.01;0.01;0.01;0.80;-0.35;-0.00;0.00;-0.50;0.018;0.16;-0.55;-100.00;-100.00
1369.365;23070;0.81;-0.49;28.17;0.95;-0.35;0.00;0.00;-0.50;403;0;0;2;-0.05;-0.31;-0.00;-0.00;0.00;0.01;0.01;0.01;0.81;-0.35;-0.00;0.00;-0.50;0.015;0.16;-0.55;-100.00;-100.00
1369.455;23081;0.81;-0.49;28.18;0.95;-0.35;0.00;0.00;-0.50;403;0;0;2;-0.05;-0.31;0.00;0.00;-0.00;-0.00;-0.02;-0.01;0.81;-0.35;-0.00;0.00;-0.50;0.008;0.16;-0.55;-100.00;-100.00
1369.565;23094;0.81;-0.49;28.20;0.95;-0.35;0.00;0.00;-0.50;403;0;0;2;-0.05;-0.31;-0.00;-0.00;0.00;0.01;0.01;0.01;0.81;-0.35;-0.00;0.00;-0.50;0.012;0.16;-0.55;-100.00;-100.00
1369.665;23104;0.81;-0.49;28.22;0.95;-0.35;0.00;0.00;-0.50;403;0;0;2;-0.05;-0.31;-0.00;-0.00;0.00;-0.01;0.02;0.00;0.81;-0.35;-0.00;0.00;-0.50;0.012;0.16;-0.55;-100.00;-100.00
1369.765;23113;0.81;-0.49;28.22;0.95;-0.35;0.00;0.00;-0.50;403;0;0;2;-0.05;-0.31;0.00;0.00;-0.00;-0.00;-0.02;-0.01;0.81;-0.35;-0.00;0.00;-0.50;0.015;0.16;-0.55;-100.00;-100.00
1369.865;23123;0.81;-0.49;28.24;0.95;-0.35;0.00;0.00;-0.50;403;0;0;2;-0.05;-0.31;0.01;0.00;-0.03;0.11;-0.19;0.01;0.81;-0.35;-0.00;0.00;-0.50;0.010;0.16;-0.55;-100.00;-100.00
1369.955;23132;0.81;-0.49;28.25;0.95;-0.35;0.00;0.00;-0.50;403;0;0;2;-0.05;-0.31;0.01;0.00;-0.03;0.11;-0.19;0.01;0.81;-0.35;-0.00;0.00;-0.50;0.008;0.16;-0.55;-100.00;-100.00
1370.065;23142;0.81;-0.49;28.26;0.95;-0.35;0.00;0.00;-0.50;403;0;0;2;-0.05;-0.31;-0.00;-0.00;0.00;-0.00;0.02;0.00;0.81;-0.35;-0.00;0.00;-0.50;0.010;0.16;-0.55;-100.00;-100.00
1370.165;23151;0.81;-0.49;28.26;0.95;-0.35;0.00;0.00;-0.50;403;0;0;2;-0.05;-0.31;-0.00;0.00;0.00;-0.00;0.00;-0.00;0.81;-0.35;-0.00;0.00;-0.50;0.011;0.16;-0.55;-100.00;-100.00
1370.275;23161;0.81;-0.49;28.26;0.95;-0.35;0.00;0.00;-0.50;403;0;0;2;-0.05;-0.31;-0.00;-0.00;-0.00;0.01;-0.00;0.01;0.81;-0.35;-0.00;0.00;-0.50;0.019;0.16;-0.55;-100.00;-100.00
1370.355;23170;0.81;-0.49;28.28;0.95;-0.35;0.00;0.00;-0.50;403;0;0;2;-0.05;-0.31;0.00;0.00;0.00;-0.00;0.01;-0.01;0.81;-0.35;-0.00;0.00;-0.50;0.008;0.16;-0.55;-100.00;-100.00
1370.465;23180;0.81;-0.49;28.28;0.95;-0.35;0.00;0.00;-0.50;403;0;0;2;-0.05;-0.31;-0.00;-0.00;-0.00;0.00;-0.01;0.01;0.81;-0.35;-0.00;0.00;-0.50;0.009;0.16;-0.55;-100.00;-100.00
1370.565;23194;0.81;-0.49;28.29;0.95;-0.35;0.00;0.00;-0.50;403;0;0;2;-0.05;-0.31;0.01;0.00;-0.03;0.11;-0.19;0.01;0.81;-0.35;-0.00;0.00;-0.50;0.015;0.16;-0.55;-100.00;-100.00
