t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
733.435;16;1.10;-0.30;0.05;0.85;-0.35;-0.00;0.00;-0.50;389;1;1;2;-0.12;-0.04;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.102;1.42;2.30;-1000.00;-1000.00
733.485;21;1.10;-0.30;0.05;0.85;-0.35;-0.00;0.00;-0.50;389;1;1;2;-0.12;-0.08;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.045;1.42;2.30;-1000.00;-1000.00
733.565;27;1.10;-0.30;0.05;0.85;-0.35;-0.00;0.00;-0.50;389;1;1;2;-0.12;-0.12;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.017;1.42;2.30;-1000.00;-1000.00
733.675;41;1.09;-0.30;0.29;0.85;-0.35;-0.00;0.00;-0.50;389;1;1;2;-0.11;-0.15;-0.12;0.00;-0.00;0.03;0.03;0.03;0.95;-0.35;0.00;0.00;-0.50;0.032;1.42;2.30;-1000.00;-1000.00
733.785;49;1.08;-0.30;0.41;0.85;-0.35;-0.00;0.00;-0.50;389;1;1;2;-0.10;-0.18;-0.15;-0.00;-0.00;0.02;0.05;0.03;0.95;-0.35;0.00;0.00;-0.50;0.038;1.42;2.30;-1000.00;-1000.00
733.905;63;1.06;-0.30;0.68;0.85;-0.35;-0.00;0.00;-0.50;389;1;1;2;-0.09;-0.21;-0.18;0.00;0.00;0.00;-0.00;0.04;0.95;-0.35;0.00;0.00;-0.50;0.059;1.42;2.30;-1000.00;-1000.00
733.975;68;1.05;-0.30;0.79;0.85;-0.35;-0.00;0.00;-0.50;389;1;1;2;-0.08;-0.24;-0.20;-0.00;0.00;0.00;0.01;0.03;0.95;-0.35;0.00;0.00;-0.50;0.025;1.42;2.30;-1000.00;-1000.00
734.105;83;1.01;-0.30;1.05;0.85;-0.35;-0.00;0.00;-0.50;389;1;1;2;-0.07;-0.26;-0.24;0.00;0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.062;1.42;2.30;-1000.00;-1000.00
734.195;91;0.99;-0.30;1.13;0.76;-0.35;-0.00;0.00;-0.50;389;2;1;2;-0.06;-0.27;-0.26;-0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.046;1.42;2.30;-1000.00;-1000.00
734.265;99;0.97;-0.30;1.18;0.76;-0.35;-0.00;0.00;-0.50;389;2;1;2;-0.06;-0.29;-0.27;-0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.028;1.42;2.30;-1000.00;-1000.00
734.355;105;0.96;-0.30;1.21;0.76;-0.35;-0.00;0.00;-0.50;389;2;1;2;-0.06;-0.30;-0.28;-0.00;-0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.018;1.42;2.30;-1000.00;-1000.00
