t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
40018.935;10;1.01;-2.18;91.24;1.06;-2.16;90.00;-0.00;0.50;909;0;1;0;-0.20;0.03;-0.00;-0.00;-0.00;0.00;-0.01;0.01;1.06;-2.16;90.00;-0.00;0.50;0.034
40019.015;16;1.01;-2.18;91.24;1.06;-2.16;90.00;-0.00;0.50;909;0;1;0;-0.20;0.05;0.00;0.00;-0.00;0.02;-0.01;-0.01;1.06;-2.16;90.00;-0.00;0.50;0.018
40019.115;24;1.01;-2.18;91.25;1.06;-2.16;90.00;-0.00;0.50;909;0;1;0;-0.20;0.08;0.00;0.00;-0.00;0.02;-0.01;-0.01;1.06;-2.16;90.00;-0.00;0.50;0.015
40019.235;39;1.01;-2.18;91.07;1.06;-2.16;90.00;-0.00;0.50;909;0;1;0;-0.19;0.10;0.08;-0.00;-0.00;0.05;0.03;-0.03;1.06;-2.16;90.00;-0.00;0.50;0.032
40019.325;48;1.01;-2.17;90.82;1.06;-2.16;90.00;-0.00;0.50;909;0;1;0;-0.18;0.12;0.10;0.00;0.00;-0.01;-0.00;-0.05;1.06;-2.16;90.00;-0.00;0.50;0.025
40019.425;58;1.01;-2.16;90.55;1.06;-2.16;90.00;-0.00;0.50;909;0;1;0;-0.16;0.14;0.12;0.00;0.00;-0.00;-0.00;-0.04;1.06;-2.16;90.00;-0.00;0.50;0.025
40019.525;67;1.01;-2.14;90.33;1.06;-2.16;90.00;-0.00;0.50;909;0;1;0;-0.15;0.15;0.14;0.00;0.00;-0.00;0.00;-0.04;1.06;-2.15;90.00;0.00;0.50;0.014
40019.625;77;1.01;-2.13;90.12;1.06;-2.16;90.00;-0.00;0.50;909;0;1;0;-0.14;0.17;0.16;0.00;0.00;-0.00;0.00;-0.03;1.06;-2.13;90.00;0.00;0.50;0.023
40019.725;86;1.01;-2.12;89.96;1.06;-2.16;90.00;-0.00;0.50;909;0;1;0;-0.13;0.19;0.17;0.00;0.00;-0.00;0.00;-0.03;1.06;-2.11;90.00;0.00;0.50;0.023
40019.825;96;1.01;-2.10;89.80;1.06;-1.86;90.00;0.00;0.50;909;1;1;0;-0.13;0.20;0.19;0.00;0.00;-0.00;-0.00;-0.03;1.06;-2.10;90.00;0.00;0.50;0.018
