t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
608.705;13;1.03;-2.21;94.54;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.29;0.03;-0.00;-0.00;0.00;-0.02;0.00;0.00;1.06;-2.16;90.00;-0.00;0.50;0.040
608.795;20;1.03;-2.21;94.54;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.29;0.06;-0.00;-0.00;-0.00;0.01;-0.01;0.01;1.06;-2.16;90.00;-0.00;0.50;0.028
608.895;29;1.03;-2.21;94.46;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.29;0.09;0.05;-0.00;0.00;-0.06;-0.03;-0.06;1.06;-2.16;90.00;-0.00;0.50;0.023
608.985;39;1.03;-2.20;94.09;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.27;0.11;0.09;0.00;0.00;-0.01;-0.00;-0.07;1.06;-2.16;90.00;-0.00;0.50;0.016
609.085;48;1.03;-2.19;93.69;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.25;0.13;0.11;0.00;0.00;-0.00;-0.00;-0.08;1.06;-2.16;90.00;-0.00;0.50;0.027
609.195;58;1.03;-2.18;93.26;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.23;0.15;0.13;0.00;0.00;-0.00;-0.00;-0.07;1.06;-2.16;90.00;-0.00;0.50;0.027
609.285;67;1.03;-2.17;92.93;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.22;0.17;0.15;-0.00;-0.00;0.00;0.00;-0.06;1.06;-2.16;90.00;-0.00;0.50;0.015
609.395;77;1.03;-2.15;92.60;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.21;0.19;0.17;0.00;-0.00;-0.00;-0.00;-0.05;1.06;-2.16;90.00;-0.00;0.50;0.023
609.505;92;1.03;-2.12;92.21;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.19;0.20;0.19;0.00;-0.00;0.00;-0.00;-0.04;1.06;-2.13;90.00;0.00;0.50;0.035
609.585;101;1.03;-2.11;92.04;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.19;0.21;0.20;0.00;-0.00;0.00;-0.00;-0.03;1.06;-2.12;90.00;0.00;0.50;0.021
609.685;110;1.03;-2.09;91.86;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.18;0.23;0.22;0.00;-0.00;0.00;-0.00;-0.03;1.06;-2.10;90.00;0.00;0.50;0.022
609.795;120;1.03;-2.07;91.70;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.17;0.24;0.23;-0.00;-0.00;0.00;-0.01;-0.03;1.06;-2.07;90.00;0.00;0.50;0.027
609.885;130;1.03;-2.04;91.56;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.16;0.25;0.24;-0.00;-0.00;0.00;-0.01;-0.02;1.06;-2.05;90.00;0.00;0.50;0.022
609.985;140;1.02;-2.02;91.42;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.16;0.26;0.25;-0.00;-0.01;0.00;-0.01;-0.02;1.06;-2.03;90.00;0.00;0.50;0.020
610.085;149;1.02;-1.99;91.30;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.15;0.27;0.26;-0.00;-0.01;-0.00;-0.01;-0.02;1.06;-1.99;90.00;0.00;0.50;0.022
610.185;159;1.02;-1.97;91.17;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.15;0.28;0.27;-0.00;-0.01;-0.00;-0.01;-0.02;1.06;-1.97;90.00;0.00;0.50;0.020
610.285;167;1.02;-1.94;91.08;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.15;0.29;0.28;-0.00;-0.01;-0.00;-0.01;-0.02;1.06;-1.94;90.00;0.00;0.50;0.021
610.365;178;1.02;-1.91;90.95;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.14;0.30;0.30;-0.00;-0.01;-0.00;-0.01;-0.02;1.06;-1.92;90.00;0.00;0.50;0.012
610.475;186;1.02;-1.89;90.86;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.14;0.30;0.30;-0.00;-0.01;-0.00;-0.01;-0.02;1.06;-1.89;90.00;0.00;0.50;0.011
610.575;197;1.02;-1.86;90.77;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.13;0.30;0.30;-0.00;-0.01;0.00;-0.02;-0.01;1.06;-1.86;90.00;0.00;0.50;0.012
