t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
6518.275;15;1.10;-0.30;-0.01;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.04;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.095;4.25;5.02;-1000.00;-1000.00
6518.325;16;1.10;-0.30;-0.01;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.08;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.037;4.25;5.02;-1000.00;-1000.00
6518.405;25;1.10;-0.30;0.11;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.12;-0.08;0.00;-0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.017;4.25;5.02;-1000.00;-1000.00
6518.505;34;1.09;-0.30;0.26;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.15;-0.12;-0.00;0.00;0.00;-0.00;0.04;0.95;-0.35;0.00;0.00;-0.50;0.021;4.25;5.02;-1000.00;-1000.00
6518.605;45;1.07;-0.30;0.41;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.10;-0.18;-0.15;0.00;-0.00;0.02;0.05;0.03;0.95;-0.35;0.00;0.00;-0.50;0.023;4.25;5.02;-1000.00;-1000.00
6518.705;53;1.06;-0.30;0.54;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.21;-0.18;-0.00;0.00;0.00;0.00;0.05;0.95;-0.35;0.00;0.00;-0.50;0.017;4.25;5.02;-1000.00;-1000.00
6518.825;69;1.03;-0.30;0.89;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.08;-0.23;-0.21;0.00;0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.039;4.25;5.02;-1000.00;-1000.00
6518.895;75;1.02;-0.30;0.98;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.07;-0.25;-0.23;-0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.017;4.25;5.02;-1000.00;-1000.00
6519.015;87;0.99;-0.30;1.10;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.27;-0.25;0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.024;4.25;5.02;-1000.00;-1000.00
6519.095;97;0.96;-0.30;1.16;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.28;-0.27;0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.014;4.25;5.02;-1000.00;-1000.00
6519.205;107;0.93;-0.30;1.21;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.29;-0.28;0.00;-0.00;0.00;-0.00;0.01;0.95;-0.35;-0.00;0.00;-0.50;0.025;4.25;5.02;-1000.00;-1000.00
