t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
61891.405;11;0.62;-0.24;83.25;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.24;-0.06;-0.00;-0.00;-0.00;0.00;0.00;0.00;0.66;-0.97;90.00;-0.00;0.50;0.063
61891.475;16;0.62;-0.24;83.16;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.24;-0.12;-0.06;-0.00;0.01;-0.04;0.01;-0.04;0.66;-0.97;90.00;-0.00;0.50;0.024
61891.575;24;0.62;-0.25;82.89;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.25;-0.17;-0.11;0.00;-0.00;0.04;0.01;-0.07;0.66;-0.97;90.00;-0.00;0.50;0.031
61891.685;38;0.62;-0.27;82.01;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.29;-0.22;-0.17;-0.00;0.00;0.00;-0.00;-0.11;0.66;-0.97;90.00;-0.00;0.50;0.036
61891.765;44;0.62;-0.28;81.51;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.31;-0.27;-0.22;-0.00;-0.00;0.01;0.00;-0.17;0.66;-0.97;90.00;-0.00;0.50;0.023
61891.885;59;0.61;-0.32;79.97;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.37;-0.30;-0.26;-0.00;-0.01;0.00;0.00;-0.16;0.66;-0.97;90.00;-0.00;0.50;0.039
61891.975;67;0.61;-0.34;78.92;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.41;-0.30;-0.30;0.00;-0.01;0.00;0.00;-0.24;0.66;-0.97;90.00;-0.00;0.50;0.027
61892.075;78;0.60;-0.37;77.42;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.47;-0.30;-0.30;0.02;-0.01;0.01;-0.01;-0.25;0.66;-0.97;90.00;-0.00;0.50;0.030
61892.165;86;0.59;-0.39;76.15;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.52;-0.30;-0.29;-0.02;-0.01;-0.10;0.13;-0.29;0.66;-0.97;90.00;-0.00;0.50;0.021
61892.275;97;0.58;-0.42;73.86;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.60;-0.30;-0.30;0.01;-0.01;-0.08;0.10;-0.32;0.66;-0.97;90.00;-0.00;0.50;0.035
61892.365;105;0.58;-0.45;71.76;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.69;-0.30;-0.31;-0.00;-0.01;0.07;-0.10;-0.53;0.66;-0.97;90.00;-0.00;0.50;0.025
