t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
619.765;16;1.10;-0.30;0.39;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.04;-0.00;-0.00;0.00;0.00;0.02;0.00;0.95;-0.35;0.00;0.00;-0.50;0.105;1.33;2.24;-1000.00;-1000.00
619.815;20;1.10;-0.30;0.44;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.08;-0.03;0.00;0.00;0.00;0.02;0.02;0.95;-0.35;0.00;0.00;-0.50;0.044;1.33;2.24;-1000.00;-1000.00
619.875;25;1.10;-0.30;0.46;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.12;-0.05;-0.00;-0.03;-0.00;-0.21;0.01;0.95;-0.35;0.00;0.00;-0.50;0.018;1.33;2.24;-1000.00;-1000.00
619.965;35;1.09;-0.30;0.61;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.08;-0.15;-0.12;0.00;0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.017;1.33;2.24;-1000.00;-1000.00
620.085;48;1.07;-0.30;0.82;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.07;-0.18;-0.15;0.00;-0.00;0.03;0.05;0.02;0.95;-0.35;0.00;0.00;-0.50;0.027;1.33;2.24;-1000.00;-1000.00
620.195;58;1.05;-0.31;0.93;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.06;-0.21;-0.18;-0.00;-0.00;0.02;0.04;0.02;0.95;-0.35;0.00;0.00;-0.50;0.038;1.33;2.24;-1000.00;-1000.00
620.295;66;1.04;-0.31;1.01;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.06;-0.23;-0.20;-0.00;0.00;-0.01;-0.02;0.02;0.95;-0.35;0.00;0.00;-0.50;0.038;1.33;2.24;-1000.00;-1000.00
620.395;77;1.01;-0.31;1.11;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.05;-0.25;-0.23;0.00;-0.00;0.02;0.03;0.01;0.95;-0.35;0.00;0.00;-0.50;0.038;1.33;2.24;-1000.00;-1000.00
620.475;85;0.99;-0.31;1.17;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.05;-0.27;-0.25;0.00;-0.00;0.02;0.03;0.01;0.95;-0.35;0.00;0.00;-0.50;0.022;1.33;2.24;-1000.00;-1000.00
620.575;96;0.97;-0.31;1.23;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.04;-0.28;-0.27;-0.00;0.00;-0.01;-0.03;0.01;0.95;-0.35;0.00;0.00;-0.50;0.011;1.33;2.24;-1000.00;-1000.00
620.675;104;0.94;-0.31;1.26;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.04;-0.29;-0.28;-0.00;0.00;-0.01;-0.03;0.01;0.94;-0.35;-0.00;0.00;-0.50;0.023;1.33;2.24;-1000.00;-1000.00
