t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
1595612448.966;8;1.11;2.32;0.28;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.10;-0.04;-0.00;0.00;0.00;-0.00;0.00;-0.00;0.95;2.35;0.00;0.00;-0.50;0.054;1.12;-0.34;-100.00;-100.00
1595612449.028;15;1.11;2.32;0.36;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.10;-0.08;-0.00;0.00;0.00;0.00;0.00;-0.00;0.95;2.35;0.00;0.00;-0.50;0.018;1.12;-0.34;-100.00;-100.00
1595612449.129;25;1.11;2.32;0.36;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.10;-0.12;-0.00;0.00;0.00;0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.018;1.12;-0.34;-100.00;-100.00
1595612449.228;35;1.11;2.31;-0.06;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.08;-0.16;-0.00;0.00;0.00;0.00;0.02;-0.03;0.95;2.35;0.00;0.00;-0.50;0.017;1.12;-0.34;-100.00;-100.00
1595612449.328;45;1.10;2.32;-0.35;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.07;-0.19;-0.06;0.00;0.00;-0.01;-0.02;-0.04;0.95;2.35;0.00;0.00;-0.50;0.017;1.12;-0.34;-100.00;-100.00
1595612449.428;55;1.08;2.31;-0.77;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.05;-0.22;-0.13;0.00;0.00;0.00;0.02;-0.06;0.95;2.35;0.00;0.00;-0.50;0.017;1.12;-0.34;-100.00;-100.00
1595612449.528;65;1.07;2.31;-0.90;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.04;-0.25;-0.17;0.00;0.00;0.01;-0.02;-0.05;0.95;2.35;0.00;0.00;-0.50;0.017;1.12;-0.34;-100.00;-100.00
1595612449.628;75;1.04;2.31;-1.27;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.02;-0.27;-0.20;0.00;0.00;0.02;-0.01;-0.05;0.95;2.35;0.00;0.00;-0.50;0.017;1.12;-0.34;-100.00;-100.00
1595612449.728;85;1.02;2.31;-1.32;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.03;-0.29;-0.23;0.00;0.00;0.03;-0.02;-0.01;0.95;2.35;0.00;0.00;-0.50;0.017;1.12;-0.34;-100.00;-100.00
1595612449.828;95;1.00;2.31;-1.27;0.76;2.35;-0.00;0.00;-0.50;356;2;1;2;0.03;-0.31;-0.25;0.00;0.00;0.01;-0.01;-0.02;0.95;2.35;0.00;0.00;-0.50;0.017;1.12;-0.34;-100.00;-100.00
1595612449.923;104;0.97;2.31;-1.61;0.76;2.35;-0.00;0.00;-0.50;356;2;1;2;0.01;-0.32;-0.27;0.00;0.00;0.00;0.02;-0.05;0.95;2.35;0.00;0.00;-0.50;0.012;1.12;-0.34;-100.00;-100.00
1595612450.022;114;0.94;2.31;-1.89;0.76;2.35;-0.00;0.00;-0.50;356;2;1;2;-0.00;-0.33;-0.29;0.00;0.00;0.01;0.00;-0.02;0.95;2.35;-0.00;0.00;-0.50;0.011;1.12;-0.34;-100.00;-100.00
1595612450.151;127;0.91;2.31;-2.10;0.65;2.35;0.00;0.00;0.50;214;0;1;1;-0.01;-0.33;-0.30;0.00;0.00;0.00;-0.02;-0.01;0.92;2.35;-0.00;0.00;-0.50;0.028;1.12;-0.34;-100.00;-100.00
1595612450.236;135;0.88;2.31;-2.06;0.95;2.35;-0.00;0.11;0.00;356;1;1;5;0.18;-0.29;-0.31;0.00;0.00;0.00;0.01;-0.02;0.89;2.35;0.00;0.00;0.50;0.014;1.12;-0.34;-100.00;-100.00
1595612450.319;144;0.85;2.31;-2.11;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.18;-0.27;-0.32;0.00;0.00;-0.01;-0.01;-0.06;0.95;2.35;0.04;0.18;0.07;0.009;1.12;-0.34;-100.00;-100.00
1595612450.416;153;0.83;2.31;-3.07;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.05;-0.23;-0.30;0.00;0.00;0.01;-0.02;-0.12;0.95;2.35;0.04;0.18;0.07;0.005;1.12;-0.34;-100.00;-100.00
1595612450.516;163;0.81;2.32;-3.58;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.02;-0.20;-0.27;0.00;0.00;-0.00;-0.01;-0.04;0.95;2.35;0.04;0.18;0.07;0.006;1.12;-0.34;-100.00;-100.00
1595612450.616;173;0.79;2.32;-3.62;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.03;-0.16;-0.24;0.00;0.00;0.01;-0.03;-0.01;0.95;2.35;0.04;0.18;0.07;0.006;1.12;-0.34;-100.00;-100.00
1595612450.716;183;0.77;2.32;-3.64;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.07;-0.13;-0.20;0.00;0.00;0.00;-0.03;0.01;0.95;2.35;0.04;0.18;0.07;0.006;1.12;-0.34;-100.00;-100.00
1595612450.816;193;0.76;2.32;-3.61;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.10;-0.09;-0.17;0.00;0.00;-0.00;-0.03;0.02;0.95;2.35;0.04;0.18;0.07;0.005;1.12;-0.34;-100.00;-100.00
1595612450.916;203;0.75;2.32;-3.36;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.14;-0.06;-0.15;0.00;0.00;-0.00;-0.02;0.01;0.95;2.35;0.04;0.18;0.07;0.005;1.12;-0.34;-100.00;-100.00
1595612451.027;214;0.74;2.32;-3.43;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.15;-0.02;-0.09;0.00;0.00;0.00;-0.00;0.00;0.95;2.35;0.04;0.18;0.07;0.016;1.12;-0.34;-100.00;-100.00
1595612451.116;223;0.74;2.32;-3.45;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.15;0.01;-0.06;0.00;0.00;0.00;-0.02;0.00;0.95;2.35;0.04;0.18;0.07;0.005;1.12;-0.34;-100.00;-100.00
1595612451.216;233;0.74;2.32;-3.46;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.15;0.04;-0.02;0.00;0.00;-0.00;0.00;0.00;0.95;2.35;0.04;0.18;0.07;0.005;1.12;-0.34;-100.00;-100.00
1595612451.316;243;0.74;2.32;-3.40;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.15;0.07;-0.01;0.00;0.00;0.00;-0.01;-0.00;0.95;2.35;0.04;0.18;0.07;0.006;1.12;-0.34;-100.00;-100.00
1595612451.416;253;0.74;2.32;-3.53;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.14;0.10;0.02;0.00;0.00;-0.00;-0.02;-0.03;0.95;2.35;0.04;0.18;0.07;0.006;1.12;-0.34;-100.00;-100.00
1595612451.516;263;0.75;2.32;-3.92;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.11;0.13;0.05;0.00;0.00;0.00;-0.01;-0.04;0.95;2.35;0.04;0.18;0.07;0.005;1.12;-0.34;-100.00;-100.00
1595612451.621;274;0.76;2.32;-4.25;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.07;0.15;0.08;0.00;0.00;0.01;-0.01;-0.05;0.95;2.35;0.04;0.18;0.07;0.010;1.12;-0.34;-100.00;-100.00
1595612451.716;283;0.77;2.32;-4.36;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.04;0.17;0.11;0.00;0.00;-0.00;-0.00;-0.04;0.95;2.35;0.04;0.18;0.07;0.006;1.12;-0.34;-100.00;-100.00
1595612451.818;294;0.79;2.32;-4.41;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.00;0.19;0.13;0.00;0.00;-0.00;0.00;-0.02;0.95;2.35;0.04;0.18;0.07;0.006;1.12;-0.34;-100.00;-100.00
1595612451.917;303;0.80;2.31;-4.61;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.05;0.21;0.15;0.00;0.00;0.00;-0.00;-0.01;0.95;2.35;0.04;0.18;0.07;0.006;1.12;-0.34;-100.00;-100.00
1595612452.024;314;0.82;2.31;-4.58;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.09;0.22;0.17;0.00;0.00;0.00;-0.00;-0.00;0.95;2.35;0.04;0.18;0.07;0.013;1.12;-0.34;-100.00;-100.00
1595612452.116;323;0.84;2.31;-4.54;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.13;0.23;0.19;0.00;0.00;0.00;0.00;0.00;0.95;2.35;0.04;0.18;0.07;0.005;1.12;-0.34;-100.00;-100.00
1595612452.216;333;0.85;2.31;-4.22;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.16;0.24;0.20;0.00;0.00;-0.01;0.00;0.05;0.95;2.35;0.04;0.18;0.07;0.005;1.12;-0.34;-100.00;-100.00
1595612452.316;343;0.88;2.31;-3.86;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.20;0.24;0.21;0.00;0.00;0.00;-0.01;0.06;0.95;2.35;0.04;0.18;0.07;0.006;1.12;-0.34;-100.00;-100.00
1595612452.416;353;0.90;2.31;-3.30;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.23;0.25;0.23;0.00;0.00;0.01;-0.01;0.11;0.95;2.35;0.04;0.18;0.07;0.005;1.12;-0.34;-100.00;-100.00
1595612452.516;363;0.92;2.30;-2.71;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.26;0.24;0.23;0.00;0.00;0.00;-0.00;0.11;0.95;2.35;0.04;0.18;0.07;0.005;1.12;-0.34;-100.00;-100.00
1595612452.616;373;0.94;2.30;-1.82;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.28;0.24;0.24;0.00;0.00;0.00;0.01;0.14;0.95;2.35;0.04;0.18;0.07;0.006;1.12;-0.34;-100.00;-100.00
1595612452.716;383;0.96;2.30;-1.03;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.37;0.24;0.24;0.00;0.00;-0.00;0.01;0.15;0.97;2.35;0.39;0.27;0.15;0.006;1.12;-0.34;-100.00;-100.00
1595612452.816;393;0.98;2.30;0.23;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.42;0.24;0.23;0.00;0.00;-0.00;-0.01;0.22;0.98;2.35;1.05;0.33;0.21;0.006;1.12;-0.34;-100.00;-100.00
1595612452.916;403;1.00;2.30;1.89;1.45;2.58;54.67;0.68;0.50;356;3;1;5;0.46;0.24;0.23;0.00;0.00;-0.02;0.01;0.27;1.01;2.35;2.20;0.40;0.27;0.006;1.12;-0.34;-100.00;-100.00
1595612453.013;413;1.03;2.30;3.54;1.45;2.58;54.67;0.68;0.50;356;3;1;5;0.42;0.24;0.23;0.00;0.00;-0.01;0.01;0.32;1.02;2.35;3.30;0.44;0.31;0.003;1.12;-0.34;-100.00;-100.00
1595612453.114;423;1.05;2.30;5.31;1.45;2.58;54.67;0.68;0.50;356;3;1;5;0.45;0.25;0.23;0.00;0.00;0.01;0.03;0.31;1.04;2.35;4.72;0.49;0.35;0.003;1.12;-0.34;-100.00;-100.00
1595612453.213;433;1.07;2.31;7.17;1.45;2.58;54.67;0.68;0.50;356;3;1;5;0.49;0.26;0.24;0.00;0.00;0.02;0.00;0.32;1.07;2.35;6.50;0.53;0.39;0.003;1.12;-0.34;-100.00;-100.00
1595612453.313;443;1.09;2.31;9.33;1.45;2.58;54.67;0.68;0.50;356;3;1;5;0.49;0.27;0.24;0.00;0.00;-0.01;-0.02;0.37;1.08;2.36;7.54;0.55;0.41;0.003;1.12;-0.34;-100.00;-100.00
1595612453.413;453;1.11;2.32;11.71;1.45;2.58;54.67;0.68;0.50;356;3;1;5;0.52;0.28;0.25;0.00;0.00;-0.01;0.01;0.40;1.10;2.36;9.93;0.60;0.45;0.003;1.12;-0.34;-100.00;-100.00
1595612453.513;463;1.13;2.32;14.12;1.45;2.58;54.67;0.68;0.50;356;3;1;5;0.53;0.29;0.26;0.00;0.00;-0.01;-0.00;0.46;1.12;2.36;11.29;0.62;0.47;0.003;1.12;-0.34;-100.00;-100.00
1595612453.614;473;1.16;2.33;16.84;1.45;2.58;54.67;0.68;0.50;356;3;1;5;0.56;0.30;0.27;0.00;0.00;-0.00;-0.01;0.47;1.15;2.37;14.37;0.65;0.50;0.003;1.12;-0.34;-100.00;-100.00
1595612453.713;483;1.18;2.34;20.08;1.45;2.58;54.67;0.68;0.50;356;3;1;5;0.51;0.30;0.28;0.00;0.00;0.01;-0.02;0.52;1.16;2.37;15.98;0.65;0.50;0.003;1.12;-0.34;-100.00;-100.00
1595612453.829;495;1.21;2.35;23.35;1.55;2.95;90.00;-0.00;0.37;393;0;1;7;0.52;0.31;0.29;0.00;0.00;0.02;0.01;0.51;1.19;2.38;19.22;0.65;0.50;0.014;1.12;-0.34;-100.00;-100.00
1595612453.922;504;1.23;2.36;25.98;1.55;2.95;90.00;-0.00;0.37;393;0;1;7;0.79;0.37;0.29;0.00;0.00;0.01;0.02;0.52;1.55;2.95;90.00;-0.00;0.37;0.011;1.12;-0.34;-100.00;-100.00
1595612454.022;514;1.26;2.37;29.70;1.55;2.95;90.00;-0.00;0.37;393;0;1;7;0.79;0.43;0.30;0.00;0.00;0.00;-0.01;0.66;1.55;2.95;90.00;-0.00;0.37;0.011;1.12;-0.34;-100.00;-100.00
1595612454.122;524;1.28;2.38;36.75;1.55;2.95;90.00;-0.00;0.37;393;0;1;7;0.79;0.49;0.33;0.00;0.00;0.02;0.01;1.08;1.55;2.95;90.00;-0.00;0.37;0.011;1.12;-0.34;-100.00;-100.00
1595612454.222;534;1.31;2.40;44.46;1.55;2.95;90.00;-0.00;0.37;393;0;1;7;0.79;0.50;0.40;0.00;0.00;-0.02;-0.04;1.34;1.55;2.95;90.00;-0.00;0.37;0.011;1.12;-0.34;-100.00;-100.00
1595612454.322;544;1.34;2.43;53.67;1.55;2.95;90.00;-0.00;0.37;393;0;1;7;0.79;0.50;0.45;0.00;0.00;0.01;0.06;1.53;1.55;2.95;90.00;-0.00;0.37;0.011;1.12;-0.34;-100.00;-100.00
1595612454.422;554;1.37;2.46;62.74;1.55;2.95;90.00;-0.00;0.37;393;0;1;7;0.63;0.50;0.48;0.00;0.00;0.04;-0.01;1.57;1.55;2.95;90.00;-0.00;0.37;0.012;1.12;-0.34;-100.00;-100.00
1595612454.522;564;1.39;2.50;71.85;1.55;2.95;90.00;-0.00;0.37;393;0;1;7;0.32;0.50;0.49;0.00;0.00;0.01;0.02;1.47;1.55;2.95;90.00;-0.00;0.37;0.011;1.12;-0.34;-100.00;-100.00
1595612454.623;574;1.41;2.54;77.74;1.55;2.95;90.00;-0.00;0.37;393;0;1;7;0.12;0.50;0.49;0.00;0.00;0.04;0.04;0.96;1.55;2.95;90.00;-0.00;0.37;0.012;1.12;-0.34;-100.00;-100.00
1595612454.722;584;1.42;2.59;79.68;1.55;2.95;90.00;-0.00;0.37;393;0;1;7;0.08;0.50;0.49;0.00;0.00;-0.00;0.03;0.35;1.55;2.95;90.00;-0.00;0.37;0.012;1.12;-0.34;-100.00;-100.00
1595612454.822;594;1.43;2.63;80.37;1.55;2.95;90.00;-0.00;0.37;393;0;1;7;0.08;0.50;0.49;0.00;0.00;0.03;0.01;0.16;1.55;2.95;90.00;-0.00;0.37;0.012;1.12;-0.34;-100.00;-100.00
1595612454.960;608;1.44;2.69;81.10;1.55;2.95;90.00;-0.00;0.37;393;0;1;7;0.10;0.50;0.49;0.00;0.00;-0.02;0.01;0.11;1.55;2.95;90.00;-0.00;0.37;0.048;1.12;-0.34;-100.00;-100.00
1595612455.023;614;1.44;2.72;81.63;1.55;2.95;90.00;-0.00;0.37;393;0;1;7;0.09;0.50;0.49;0.00;0.00;-0.01;-0.01;0.12;1.55;2.95;90.00;-0.00;0.37;0.012;1.12;-0.34;-100.00;-100.00
1595612455.122;624;1.45;2.76;82.62;1.55;2.95;90.00;-0.00;0.37;393;0;1;7;0.08;0.50;0.49;0.00;0.00;-0.03;-0.02;0.15;1.55;2.95;90.00;-0.00;0.37;0.012;1.12;-0.34;-100.00;-100.00
1595612455.222;634;1.45;2.81;83.55;1.55;2.95;90.00;-0.00;0.37;393;0;1;7;0.07;0.50;0.49;0.00;0.00;0.02;0.00;0.15;1.55;2.95;90.00;-0.00;0.37;0.012;1.12;-0.34;-100.00;-100.00
1595612455.322;644;1.46;2.85;84.10;1.55;2.95;90.00;-0.00;0.37;393;0;1;7;0.08;0.50;0.49;0.00;0.00;0.03;-0.07;0.10;1.55;2.95;90.00;-0.00;0.37;0.011;1.10;-0.34;-100.00;-100.00
1595612455.434;655;1.46;2.90;84.88;1.50;3.33;114.90;0.79;0.50;393;1;1;7;0.07;0.50;0.49;0.00;0.00;-0.01;0.01;0.13;1.55;2.95;90.00;-0.00;0.37;0.023;1.09;-0.34;-100.00;-100.00
1595612455.528;665;1.47;2.95;85.51;1.50;3.33;114.90;0.79;0.50;393;1;1;7;0.13;0.50;0.49;0.00;0.00;-0.01;-0.03;0.11;1.55;2.95;90.00;-0.00;0.37;0.018;1.07;-0.34;-100.00;-100.00
1595612455.625;674;1.47;2.98;86.20;1.50;3.33;114.90;0.79;0.50;393;1;1;7;0.20;0.49;0.49;0.00;0.00;0.00;-0.02;0.17;1.55;2.98;90.09;0.06;0.38;0.014;1.05;-0.34;-100.00;-100.00
1595612455.726;684;1.47;3.03;87.83;1.50;3.33;114.90;0.79;0.50;393;1;1;7;0.26;0.49;0.49;0.00;0.00;0.01;0.02;0.27;1.55;3.02;90.64;0.16;0.39;0.015;1.02;-0.34;-100.00;-100.00
1595612455.821;694;1.47;3.07;89.82;1.50;3.33;114.90;0.79;0.50;393;1;1;7;0.32;0.48;0.49;0.00;0.00;-0.04;0.03;0.36;1.55;3.06;91.79;0.25;0.41;0.010;1.00;-0.34;-100.00;-100.00
1595612455.921;704;1.47;3.12;92.40;1.50;3.33;114.90;0.79;0.50;393;1;1;7;0.41;0.48;0.48;0.00;0.00;-0.00;0.01;0.46;1.55;3.13;94.46;0.38;0.43;0.010;0.97;-0.34;-100.00;-100.00
1595612456.020;714;1.47;3.16;95.59;1.50;3.33;114.90;0.79;0.50;393;1;1;7;0.45;0.47;0.48;0.00;0.00;0.03;-0.01;0.55;1.54;3.16;96.37;0.44;0.44;0.009;0.94;-0.34;-100.00;-100.00
1595612456.121;724;1.46;3.20;99.38;1.14;3.57;176.23;0.79;0.50;393;2;1;7;0.53;0.47;0.47;0.00;0.00;0.00;-0.01;0.67;1.54;3.21;100.05;0.54;0.46;0.010;0.91;-0.34;-100.00;-100.00
1595612456.216;733;1.46;3.24;103.58;1.14;3.57;176.23;0.79;0.50;393;2;1;7;0.79;0.47;0.47;0.00;0.00;-0.01;-0.00;0.77;1.53;3.25;104.82;0.63;0.47;0.006;0.88;-0.34;-100.00;-100.00
1595612456.316;743;1.45;3.28;108.94;1.14;3.57;176.23;0.79;0.50;393;2;1;7;0.79;0.46;0.47;0.00;0.00;0.02;-0.01;1.02;1.51;3.30;110.80;0.73;0.49;0.006;0.85;-0.34;-100.00;-100.00
1595612456.416;753;1.44;3.31;117.59;1.14;3.57;176.23;0.79;0.50;393;2;1;7;0.79;0.46;0.47;0.00;0.00;0.03;0.01;1.36;1.49;3.34;115.52;0.79;0.50;0.005;0.81;-0.34;-100.00;-100.00
1595612456.516;763;1.42;3.35;126.30;1.14;3.57;176.23;0.79;0.50;393;2;1;7;0.70;0.45;0.46;0.00;0.00;0.03;-0.02;1.47;1.47;3.38;122.96;0.79;0.50;0.005;0.78;-0.34;-100.00;-100.00
1595612456.616;773;1.40;3.38;134.80;1.14;3.57;176.23;0.79;0.50;393;2;1;7;0.57;0.44;0.46;0.00;0.00;0.02;0.05;1.41;1.45;3.41;127.91;0.79;0.50;0.005;0.76;-0.35;-100.00;-100.00
1595612456.716;783;1.38;3.42;141.44;1.14;3.57;176.23;0.79;0.50;393;2;1;7;0.56;0.43;0.45;0.00;0.00;0.03;0.00;1.19;1.41;3.45;135.35;0.79;0.50;0.006;0.74;-0.35;-100.00;-100.00
1595612456.816;793;1.35;3.44;146.89;1.14;3.57;176.23;0.79;0.50;393;2;1;7;0.54;0.43;0.45;0.00;0.00;0.02;0.02;0.95;1.38;3.48;140.30;0.79;0.50;0.005;0.73;-0.35;-100.00;-100.00
1595612456.916;803;1.32;3.47;152.17;1.14;3.57;176.23;0.79;0.50;393;2;1;7;0.58;0.42;0.43;0.00;0.00;-0.01;-0.00;0.88;1.34;3.51;147.73;0.79;0.50;0.006;0.73;-0.35;-100.00;-100.00
1595612457.016;813;1.29;3.49;157.14;1.14;3.57;176.23;0.79;0.50;393;2;1;7;0.59;0.42;0.42;0.00;0.00;-0.00;0.03;0.90;1.31;3.53;152.69;0.79;0.50;0.006;0.73;-0.35;-100.00;-100.00
1595612457.123;824;1.25;3.51;163.26;1.14;3.57;176.23;0.79;0.50;393;2;1;7;0.55;0.42;0.42;0.00;0.00;0.02;-0.06;0.94;1.27;3.54;157.64;0.79;0.50;0.012;0.75;-0.35;-100.00;-100.00
