t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
62804.625;262;0.69;-1.66;91.12;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.02;0.30;0.30;0.00;-0.00;-0.03;0.02;-0.00;0.66;-1.68;90.00;0.00;0.50;0.017
62804.715;267;0.69;-1.65;91.12;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.02;0.30;0.30;-0.00;0.00;0.03;-0.01;-0.00;0.66;-1.65;90.00;0.00;0.50;0.009
62804.825;282;0.69;-1.60;91.10;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.02;0.30;0.30;0.00;-0.00;-0.03;0.02;-0.00;0.66;-1.62;90.00;-0.00;0.50;0.022
62804.925;290;0.69;-1.58;91.09;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.02;0.30;0.30;0.00;-0.00;0.06;-0.03;-0.01;0.66;-1.59;90.00;-0.00;0.50;0.022
62805.015;301;0.69;-1.55;91.09;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.02;0.30;0.30;0.00;-0.00;-0.04;0.02;-0.00;0.66;-1.56;90.00;-0.00;0.50;0.009
62805.125;309;0.69;-1.52;91.09;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.02;0.30;0.30;0.00;-0.00;-0.04;0.02;-0.01;0.66;-1.52;90.00;-0.00;0.50;0.018
62805.215;320;0.69;-1.49;91.09;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.02;0.30;0.30;0.00;0.00;-0.00;0.00;0.01;0.66;-1.48;90.00;-0.00;0.50;0.012
62805.305;328;0.69;-1.47;91.08;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.02;0.30;0.30;0.00;0.00;-0.00;0.00;0.01;0.66;-1.46;90.00;-0.00;0.50;0.004
62805.405;339;0.69;-1.43;91.06;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.01;0.30;0.30;0.00;-0.00;0.02;-0.01;-0.01;0.66;-1.44;90.00;-0.00;0.50;0.005
62805.515;347;0.69;-1.41;91.06;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.01;0.30;0.30;0.00;-0.00;0.02;-0.01;-0.01;0.66;-1.41;90.00;-0.00;0.50;0.013
62805.605;358;0.69;-1.37;91.05;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.01;0.30;0.30;-0.00;0.00;0.02;-0.01;-0.00;0.66;-1.38;90.00;-0.00;0.50;0.004
62805.705;366;0.69;-1.35;91.04;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.01;0.30;0.30;-0.00;0.00;0.02;-0.01;-0.00;0.66;-1.35;90.00;-0.00;0.50;0.004
62805.815;381;0.69;-1.31;91.05;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.01;0.30;0.30;0.00;0.00;-0.01;0.00;0.01;0.66;-1.30;90.00;-0.00;0.50;0.006
62805.905;389;0.69;-1.28;91.07;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.01;0.30;0.30;0.00;0.00;-0.00;0.00;0.01;0.66;-1.28;90.00;-0.00;0.50;0.005
62806.005;400;0.69;-1.25;91.10;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.00;0.30;0.31;-0.01;-0.03;0.23;-0.02;-0.00;0.66;-1.24;90.00;-0.00;0.50;0.004
62806.145;412;0.68;-1.21;91.13;0.66;-0.96;90.00;0.00;-0.50;725;0;1;2;0.00;0.30;0.30;0.00;-0.00;0.02;0.01;0.00;0.66;-1.22;90.00;-0.00;0.50;0.034
62806.255;423;0.68;-1.18;91.13;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.11;0.26;0.30;0.00;0.00;-0.02;0.01;-0.01;0.66;-1.20;90.00;-0.00;-0.50;0.026
62806.325;431;0.68;-1.16;91.45;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.13;0.20;0.26;-0.00;0.00;-0.01;0.00;0.09;0.66;-1.36;90.00;0.00;-0.50;0.025
62806.425;442;0.68;-1.13;91.94;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.15;0.14;0.20;0.00;0.00;0.01;-0.00;0.07;0.66;-1.36;90.00;0.00;-0.50;0.027
62806.525;450;0.68;-1.12;92.15;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.16;0.08;0.14;0.00;0.00;0.01;-0.00;0.04;0.66;-1.36;90.00;0.00;-0.50;0.027
62806.625;461;0.68;-1.11;92.22;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.16;0.03;0.08;0.00;-0.00;0.01;-0.00;0.00;0.66;-1.36;90.00;0.00;-0.50;0.020
62806.725;469;0.68;-1.10;92.12;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.15;-0.03;0.03;-0.00;-0.00;0.01;-0.00;-0.03;0.66;-1.36;90.00;0.00;-0.50;0.021
62806.825;478;0.68;-1.10;91.90;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.14;-0.08;-0.03;-0.00;-0.00;0.00;0.00;-0.05;0.66;-1.36;90.00;0.00;-0.50;0.023
62806.925;488;0.68;-1.11;91.56;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.13;-0.13;-0.07;-0.01;0.00;0.05;-0.00;-0.04;0.66;-1.36;90.00;0.00;-0.50;0.023
62807.055;501;0.68;-1.12;91.25;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.11;-0.17;-0.13;0.00;-0.00;0.05;0.03;-0.03;0.66;-1.36;90.00;0.00;-0.50;0.043
62807.125;511;0.68;-1.14;91.06;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.11;-0.21;-0.17;0.00;0.00;-0.00;-0.00;-0.05;0.66;-1.36;90.00;0.00;-0.50;0.027
62807.225;522;0.68;-1.16;90.73;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.09;-0.25;-0.21;0.00;0.00;0.00;-0.00;-0.05;0.66;-1.36;90.00;0.00;-0.50;0.023
62807.325;530;0.68;-1.18;90.54;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.08;-0.28;-0.25;-0.00;0.00;0.00;0.00;-0.04;0.66;-1.36;90.00;0.00;-0.50;0.021
62807.425;539;0.68;-1.20;90.37;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.07;-0.30;-0.28;-0.00;0.00;0.00;-0.00;-0.03;0.66;-1.36;90.00;0.00;-0.50;0.021
62807.595;558;0.68;-1.26;90.16;0.64;-1.50;103.50;0.54;0.50;729;1;1;5;0.07;-0.30;-0.30;-0.00;-0.00;-0.00;0.00;-0.01;0.66;-1.36;90.00;0.00;-0.50;0.058
62807.615;558;0.68;-1.26;90.16;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;-0.24;-0.30;-0.00;-0.00;-0.00;0.00;-0.01;0.57;-1.33;118.76;0.54;0.50;0.014
62807.715;567;0.68;-1.28;88.96;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;-0.18;-0.25;0.00;-0.00;0.00;0.01;-0.81;0.58;-1.35;117.50;0.54;0.50;0.009
62807.815;578;0.68;-1.31;84.95;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;-0.11;-0.19;0.00;-0.01;-0.07;-0.03;-0.36;0.58;-1.36;116.23;0.54;0.50;0.012
62807.935;590;0.68;-1.33;83.34;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;-0.05;-0.13;0.02;-0.01;-0.09;-0.05;-0.10;0.59;-1.37;114.96;0.54;0.50;0.021
62808.015;600;0.67;-1.33;83.31;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.00;-0.05;0.04;-0.01;0.16;0.09;0.03;0.59;-1.37;114.96;0.54;0.50;0.013
62808.115;611;0.67;-1.34;84.60;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.06;0.00;0.00;-0.01;-0.11;-0.05;0.24;0.59;-1.37;114.96;0.54;0.50;0.013
62808.215;619;0.67;-1.33;86.05;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.11;0.06;-0.02;-0.01;0.06;0.02;0.32;0.59;-1.37;114.96;0.54;0.50;0.012
62808.315;630;0.67;-1.32;88.43;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.16;0.11;0.00;-0.00;-0.05;0.03;0.34;0.58;-1.36;116.23;0.54;0.50;0.010
62808.405;638;0.67;-1.31;90.29;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.20;0.15;0.00;-0.01;-0.06;0.04;0.44;0.58;-1.36;116.23;0.54;0.50;0.008
62808.515;649;0.67;-1.29;93.28;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.24;0.21;-0.01;-0.01;0.04;-0.03;0.52;0.58;-1.35;117.50;0.54;0.50;0.009
62808.615;658;0.68;-1.27;96.18;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.28;0.22;-0.04;-0.01;0.02;-0.00;0.57;0.57;-1.33;118.76;0.54;0.50;0.011
62808.725;668;0.68;-1.25;99.46;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.30;0.28;-0.09;-0.01;0.12;-0.02;0.74;0.56;-1.32;120.03;0.54;0.50;0.013
62808.815;677;0.68;-1.22;102.99;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.30;0.27;-0.09;-0.00;-0.01;-0.00;0.70;0.55;-1.30;121.29;0.54;0.50;0.009
62808.915;687;0.68;-1.19;107.22;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.30;0.28;-0.11;-0.01;0.06;-0.01;0.77;0.54;-1.28;123.82;0.54;0.50;0.010
62809.025;702;0.68;-1.15;113.42;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.30;0.26;-0.07;-0.01;-0.15;0.00;0.62;0.53;-1.27;125.08;0.54;0.50;0.022
62809.115;710;0.68;-1.13;116.59;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.30;0.27;-0.10;-0.01;0.09;-0.01;0.72;0.52;-1.25;126.34;0.54;0.50;0.011
62809.215;721;0.67;-1.10;120.75;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.30;0.28;-0.11;-0.02;0.20;0.03;0.76;0.50;-1.23;128.86;0.54;0.50;0.009
62809.315;729;0.66;-1.07;123.79;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.30;0.27;-0.09;-0.01;0.04;0.01;0.66;0.49;-1.22;130.12;0.54;0.50;0.018
62809.405;740;0.65;-1.04;127.81;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.30;0.28;-0.09;-0.01;0.07;-0.02;0.68;0.48;-1.20;131.38;0.54;0.50;0.007
62809.525;748;0.64;-1.02;130.82;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.30;0.28;-0.08;-0.01;0.09;-0.01;0.65;0.47;-1.19;132.63;0.54;0.50;0.019
62809.625;759;0.63;-1.00;134.73;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.30;0.27;-0.08;-0.01;0.06;0.01;0.64;0.45;-1.17;135.14;0.54;0.50;0.018
62809.715;767;0.62;-0.98;137.52;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.30;0.27;-0.08;-0.01;0.06;0.03;0.62;0.44;-1.16;136.39;0.53;0.50;0.011
62809.815;778;0.60;-0.95;141.38;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.30;0.26;-0.06;-0.01;-0.02;-0.01;0.60;0.43;-1.15;137.65;0.53;0.50;0.011
62809.935;790;0.58;-0.93;145.45;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.30;0.27;-0.08;-0.01;0.10;0.04;0.60;0.42;-1.14;138.90;0.53;0.50;0.022
62810.015;801;0.56;-0.91;149.21;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.78;0.30;0.27;-0.05;-0.01;0.04;-0.01;0.57;0.39;-1.12;141.40;0.53;0.50;0.010
62810.105;809;0.54;-0.89;151.75;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.73;0.30;0.25;-0.07;-0.01;0.03;0.00;0.56;0.38;-1.11;142.65;0.53;0.50;0.010
62810.215;820;0.52;-0.88;154.79;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.68;0.29;0.26;-0.05;-0.01;0.04;0.01;0.44;0.37;-1.10;143.89;0.53;0.50;0.009
62810.315;828;0.50;-0.86;156.59;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.66;0.28;0.27;-0.03;-0.00;0.03;-0.01;0.35;0.35;-1.09;145.14;0.53;0.50;0.011
62810.425;842;0.47;-0.85;159.52;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.65;0.28;0.26;-0.04;-0.01;-0.03;-0.01;0.38;0.33;-1.07;147.61;0.52;0.50;0.018
62810.515;848;0.45;-0.84;160.83;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.63;0.27;0.26;-0.07;-0.05;-0.07;0.14;0.43;0.32;-1.07;148.82;0.52;0.50;0.013
62810.615;861;0.42;-0.82;164.13;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.56;0.26;0.28;-0.05;-0.01;0.08;0.03;0.45;0.30;-1.06;150.02;0.51;0.50;0.017
62810.725;871;0.40;-0.81;165.84;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.54;0.25;0.27;0.00;0.00;-0.03;-0.05;0.21;0.29;-1.05;151.21;0.51;0.50;0.021
62810.825;881;0.37;-0.80;167.16;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.56;0.24;0.24;-0.06;-0.01;0.03;0.05;0.25;0.26;-1.04;153.55;0.50;0.50;0.029
62810.915;890;0.35;-0.79;168.45;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.55;0.22;0.22;-0.06;-0.01;0.02;0.04;0.29;0.25;-1.03;154.69;0.50;0.50;0.012
62811.015;900;0.33;-0.79;170.06;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.54;0.21;0.22;-0.04;-0.01;-0.05;-0.05;0.25;0.23;-1.02;155.83;0.49;0.50;0.011
62811.125;908;0.31;-0.78;171.08;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.53;0.20;0.23;0.00;-0.01;0.01;-0.01;0.18;0.22;-1.02;156.95;0.49;0.50;0.012
62811.215;919;0.29;-0.78;171.97;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.53;0.19;0.23;0.00;-0.01;0.06;0.06;0.14;0.21;-1.01;158.07;0.48;0.50;0.011
62811.315;927;0.27;-0.78;172.33;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.55;0.18;0.20;0.01;-0.00;-0.04;-0.06;0.04;0.19;-1.01;159.16;0.48;0.50;0.019
62811.405;938;0.25;-0.77;172.81;-0.13;-0.95;179.43;0.38;0.50;729;3;1;5;0.56;0.18;0.19;-0.03;-0.05;-0.09;0.16;0.14;0.18;-1.00;160.25;0.47;0.50;0.008
62811.525;950;0.23;-0.77;173.60;-0.13;-0.95;179.43;0.38;0.50;729;3;1;5;0.36;0.20;0.18;-0.00;-0.01;-0.01;-0.03;0.09;0.16;-1.00;161.32;0.47;0.50;0.019
62811.615;960;0.21;-0.77;173.66;-0.13;-0.95;179.43;0.38;0.50;729;3;1;5;0.40;0.22;0.20;0.01;-0.01;0.02;0.00;-0.06;0.15;-0.99;162.38;0.46;0.50;0.010
62811.715;970;0.19;-0.77;173.60;-0.13;-0.95;179.43;0.38;0.50;729;3;1;5;0.44;0.24;0.22;0.00;-0.01;-0.02;-0.03;0.01;0.13;-0.99;163.43;0.46;0.50;0.013
62811.825;978;0.17;-0.76;173.98;-0.13;-0.95;179.43;0.38;0.50;729;3;1;5;0.47;0.26;0.26;-0.01;-0.01;0.07;0.08;0.16;0.12;-0.98;164.47;0.45;0.50;0.018
62811.915;989;0.14;-0.76;174.78;-0.13;-0.95;179.43;0.38;0.50;729;3;1;5;0.50;0.28;0.26;0.01;-0.01;-0.05;-0.07;0.12;0.09;-0.97;166.51;0.44;0.50;0.013
62812.005;997;0.12;-0.76;175.62;-0.13;-0.95;179.43;0.38;0.50;729;3;1;5;0.50;0.30;0.28;0.00;-0.00;-0.04;-0.07;0.18;0.07;-0.97;167.51;0.44;0.50;0.008
62812.125;1012;0.07;-0.76;177.84;-0.13;-0.95;179.43;0.38;0.50;729;3;1;5;0.49;0.30;0.30;-0.01;-0.00;-0.04;-0.07;0.23;0.04;-0.96;169.47;0.43;0.50;0.022
62812.265;1026;0.03;-0.75;180.41;-0.14;-0.96;180.00;0.00;0.50;823;0;1;1;0.48;0.30;0.29;-0.05;-0.01;-0.01;-0.01;0.32;0.03;-0.96;170.43;0.43;0.50;0.041
62812.335;1031;0.02;-0.74;181.38;-0.14;-0.96;180.00;0.00;0.50;823;0;1;1;0.45;0.30;0.29;-0.08;-0.01;0.07;0.12;0.39;-0.14;-0.96;180.00;0.00;0.50;0.030
62812.435;1042;-0.02;-0.74;183.28;-0.14;-0.96;180.00;0.00;0.50;823;0;1;1;0.36;0.30;0.29;-0.04;-0.01;-0.00;0.00;0.28;-0.14;-0.96;180.00;0.00;0.50;0.025
62812.535;1050;-0.04;-0.74;184.33;-0.14;-0.96;180.00;0.00;0.50;823;0;1;1;0.32;0.30;0.30;-0.04;-0.01;0.04;0.06;0.23;-0.14;-0.96;180.00;0.00;0.50;0.034
62812.625;1059;-0.07;-0.74;185.07;-0.14;-0.96;180.00;0.00;0.50;823;0;1;1;0.28;0.30;0.30;0.01;-0.01;-0.00;-0.02;0.09;-0.14;-0.96;180.00;0.00;0.50;0.020
62812.725;1069;-0.10;-0.74;185.36;-0.14;-0.96;180.00;0.00;0.50;823;0;1;1;0.25;0.30;0.32;0.00;-0.01;0.05;0.09;0.03;-0.14;-0.96;180.00;0.00;0.50;0.021
62812.825;1077;-0.12;-0.75;185.41;-0.14;-0.96;180.00;0.00;0.50;823;0;1;1;0.24;0.30;0.32;0.00;-0.01;0.05;0.10;0.04;-0.14;-0.96;180.00;0.00;0.50;0.019
62812.925;1092;-0.17;-0.75;185.41;-0.14;-0.96;180.00;0.00;0.50;823;0;1;1;0.23;0.30;0.30;0.01;-0.01;-0.03;-0.07;-0.02;-0.15;-0.96;180.00;-0.00;0.50;0.689
