t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
1595276640.314;168;-1.28;0.07;-180.93;-1.53;0.10;197.65;0.79;0.50;332;1;1;5;0.19;0.27;0.25;0.00;0.00;-0.01;-0.00;-0.07;-1.33;0.13;179.97;0.10;0.06;0.005
1595276640.414;178;-1.31;0.07;-181.17;-1.53;0.10;197.65;0.79;0.50;332;1;1;5;0.14;0.26;0.26;0.00;0.00;-0.00;0.03;0.00;-1.33;0.13;179.97;0.10;0.06;0.006
1595276640.514;188;-1.33;0.07;-180.41;-1.53;0.10;197.65;0.79;0.50;332;1;1;5;0.04;0.25;0.27;0.00;0.00;-0.01;0.01;0.08;-1.33;0.13;179.97;0.10;0.06;0.005
1595276640.614;198;-1.36;0.07;-180.16;-1.53;0.10;197.65;0.79;0.50;332;1;1;5;0.28;0.25;0.26;0.00;0.00;-0.01;0.01;0.04;-1.36;0.13;180.61;0.31;0.20;0.005
1595276640.714;208;-1.38;0.07;-179.60;-1.53;0.10;197.65;0.79;0.50;332;1;1;5;0.46;0.25;0.25;0.00;0.00;-0.01;0.01;0.16;-1.39;0.13;182.19;0.43;0.27;0.005
1595276640.814;218;-1.41;0.07;-177.89;-1.53;0.10;197.65;0.79;0.50;332;1;1;5;0.53;0.25;0.25;0.00;0.00;-0.00;0.01;0.30;-1.41;0.13;183.82;0.50;0.32;0.006
1595276640.914;228;-1.43;0.06;-175.60;-1.53;0.10;197.65;0.79;0.50;332;1;1;5;0.61;0.26;0.25;0.00;0.00;-0.01;0.01;0.41;-1.44;0.12;186.07;0.57;0.36;0.005
1595276641.014;238;-1.45;0.06;-172.85;-1.53;0.10;197.65;0.79;0.50;332;1;1;5;0.70;0.27;0.25;0.00;0.00;-0.00;0.01;0.50;-1.47;0.12;189.06;0.64;0.41;0.005
1595276641.114;248;-1.48;0.06;-169.39;-1.53;0.10;197.65;0.79;0.50;332;1;1;5;0.71;0.28;0.25;0.00;0.00;-0.01;-0.00;0.61;-1.49;0.11;191.51;0.69;0.44;0.005
1595276641.214;258;-1.50;0.05;-165.40;-1.53;0.10;197.65;0.79;0.50;332;1;1;5;0.79;0.29;0.26;0.00;0.00;-0.01;-0.00;0.69;-1.52;0.10;195.95;0.76;0.48;0.005
1595276641.314;268;-1.52;0.04;-160.96;-1.53;0.10;197.65;0.79;0.50;332;1;1;5;0.79;0.30;0.27;0.00;0.00;-0.01;-0.00;0.79;-1.55;0.10;199.40;0.78;0.50;0.006
1595276641.414;278;-1.55;0.03;-155.86;-1.53;0.10;197.65;0.79;0.50;332;1;1;5;0.75;0.31;0.28;0.00;0.00;-0.00;-0.01;0.87;-1.57;0.09;202.89;0.78;0.50;0.005
1595276641.514;288;-1.57;0.01;-150.73;-1.53;0.10;197.65;0.79;0.50;332;1;1;5;0.78;0.33;0.29;0.00;0.00;-0.01;0.01;0.89;-1.60;0.07;208.10;0.78;0.50;0.006
1595276641.614;298;-1.59;-0.00;-145.44;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.70;0.35;0.31;0.00;0.00;-0.01;-0.01;0.94;-1.63;0.06;211.56;0.78;0.50;0.005
1595276641.712;308;-1.62;-0.02;-139.93;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.36;0.32;0.00;0.00;-0.00;0.00;0.93;-1.66;0.03;216.72;0.77;0.50;0.003
1595276641.812;318;-1.64;-0.05;-134.27;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.38;0.34;0.00;0.00;-0.02;0.02;1.00;-1.69;0.01;221.84;0.77;0.50;0.003
1595276641.912;328;-1.66;-0.07;-127.74;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.78;0.40;0.35;0.00;0.00;-0.01;0.01;1.16;-1.72;-0.02;226.92;0.77;0.50;0.003
1595276642.012;338;-1.67;-0.10;-120.45;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.69;0.42;0.37;0.00;0.00;-0.00;0.00;1.22;-1.74;-0.05;231.98;0.76;0.50;0.003
1595276642.111;348;-1.69;-0.13;-113.25;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.70;0.44;0.38;0.00;0.00;-0.00;-0.01;1.18;-1.77;-0.09;238.66;0.76;0.50;0.003
1595276642.212;358;-1.70;-0.17;-106.76;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.64;0.46;0.41;0.00;0.00;-0.00;-0.02;1.18;-1.79;-0.12;243.64;0.76;0.50;0.003
1595276642.311;368;-1.71;-0.21;-100.00;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.66;0.48;0.43;0.00;0.00;0.01;-0.01;1.15;-1.81;-0.17;250.22;0.75;0.50;0.003
1595276642.412;378;-1.72;-0.25;-93.55;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.62;0.50;0.45;0.00;0.00;-0.02;0.02;1.15;-1.82;-0.22;256.59;0.69;0.50;0.004
1595276642.512;388;-1.72;-0.29;-86.58;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.46;0.50;0.46;0.00;0.00;-0.01;0.00;1.16;-1.84;-0.28;263.03;0.54;0.50;0.003
1595276642.612;398;-1.71;-0.34;-80.44;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.26;0.50;0.48;0.00;0.00;-0.01;0.01;1.03;-1.84;-0.33;266.88;0.42;0.50;0.004
1595276642.711;408;-1.70;-0.38;-76.33;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.10;0.50;0.49;0.00;0.00;0.00;0.01;0.64;-1.84;-0.38;269.65;0.31;0.50;0.003
1595276642.812;418;-1.69;-0.43;-74.51;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.01;0.50;0.49;0.00;0.00;0.00;0.00;0.34;-1.84;-0.43;271.41;0.19;0.50;0.003
1595276642.912;428;-1.68;-0.47;-73.94;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;-0.08;0.50;0.50;0.00;0.00;-0.01;0.01;0.13;-1.84;-0.49;272.22;0.07;0.50;0.003
1595276643.012;438;-1.67;-0.52;-73.92;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;-0.13;0.50;0.49;0.00;0.00;-0.02;0.03;0.04;-1.84;-0.52;272.25;-0.02;0.50;0.003
1595276643.112;448;-1.66;-0.56;-74.01;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;-0.20;0.50;0.49;0.00;0.00;-0.00;-0.02;-0.07;-1.84;-0.56;271.82;-0.11;0.50;0.003
1595276643.211;458;-1.65;-0.61;-75.25;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;-0.29;0.50;0.49;0.00;0.00;0.02;0.00;-0.18;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276643.312;468;-1.64;-0.66;-76.85;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;-0.13;0.50;0.49;0.00;0.00;0.00;-0.03;-0.35;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276643.412;478;-1.63;-0.70;-79.18;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.06;0.50;0.50;0.00;0.00;-0.01;-0.02;-0.30;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276643.512;488;-1.62;-0.75;-79.75;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.16;0.50;0.50;0.00;0.00;-0.02;0.01;-0.12;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276643.612;498;-1.61;-0.79;-79.10;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.21;0.50;0.50;0.00;0.00;0.01;-0.04;0.10;-1.84;-0.61;270.57;-0.23;0.50;0.004
1595276643.712;508;-1.60;-0.84;-77.66;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.23;0.50;0.49;0.00;0.00;-0.00;0.00;0.25;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276643.811;518;-1.59;-0.89;-75.59;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.23;0.50;0.49;0.00;0.00;-0.01;0.01;0.36;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276643.912;528;-1.58;-0.93;-73.25;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.21;0.50;0.50;0.00;0.00;-0.00;0.00;0.38;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276644.012;538;-1.57;-0.98;-71.09;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.22;0.50;0.50;0.00;0.00;0.00;0.01;0.37;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276644.112;548;-1.55;-1.03;-69.13;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.23;0.50;0.50;0.00;0.00;0.00;0.01;0.34;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276644.212;558;-1.53;-1.07;-67.12;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.25;0.50;0.50;0.00;0.00;-0.01;0.02;0.37;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276644.312;568;-1.51;-1.11;-64.89;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.26;0.50;0.50;0.00;0.00;0.00;0.01;0.40;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276644.411;578;-1.49;-1.16;-62.60;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.27;0.50;0.50;0.00;0.00;0.01;0.00;0.42;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276644.512;588;-1.47;-1.20;-59.98;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.27;0.50;0.50;0.00;0.00;-0.00;-0.00;0.43;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276644.612;598;-1.45;-1.24;-57.50;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.28;0.50;0.50;0.00;0.00;0.01;-0.00;0.44;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276644.712;608;-1.42;-1.28;-54.76;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.29;0.50;0.50;0.00;0.00;-0.01;0.01;0.45;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276644.811;618;-1.39;-1.32;-52.08;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.30;0.50;0.50;0.00;0.00;-0.01;-0.02;0.47;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276644.911;628;-1.36;-1.36;-49.18;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.30;0.50;0.50;0.00;0.00;-0.01;0.01;0.49;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276645.012;638;-1.33;-1.39;-46.46;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.32;0.50;0.50;0.00;0.00;-0.00;0.00;0.50;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276645.112;648;-1.30;-1.43;-43.44;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.33;0.50;0.50;0.00;0.00;-0.00;-0.00;0.53;-1.84;-0.61;270.57;-0.23;0.50;0.004
1595276645.212;658;-1.26;-1.46;-40.33;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.34;0.50;0.50;0.00;0.00;-0.00;0.01;0.54;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276645.312;668;-1.23;-1.49;-37.02;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.33;0.50;0.50;0.00;0.00;0.01;0.02;0.55;-1.84;-0.61;270.57;-0.23;0.50;0.004
1595276645.412;678;-1.19;-1.52;-33.77;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.34;0.50;0.50;0.00;0.00;0.01;0.01;0.56;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276645.512;688;-1.15;-1.55;-30.62;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.35;0.50;0.50;0.00;0.00;-0.01;0.02;0.55;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276645.612;698;-1.11;-1.57;-27.36;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.36;0.50;0.50;0.00;0.00;-0.01;0.00;0.57;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276645.712;708;-1.07;-1.59;-24.06;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.37;0.50;0.50;0.00;0.00;-0.02;0.01;0.59;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276645.812;718;-1.02;-1.61;-20.53;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.37;0.50;0.50;0.00;0.00;-0.00;-0.00;0.61;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276645.911;728;-0.98;-1.63;-16.99;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.36;0.50;0.50;0.00;0.00;-0.01;0.01;0.62;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276646.011;738;-0.93;-1.64;-13.43;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.36;0.50;0.50;0.00;0.00;-0.00;-0.00;0.62;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276646.112;748;-0.89;-1.65;-9.79;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.35;0.50;0.50;0.00;0.00;-0.02;-0.00;0.61;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276646.212;758;-0.84;-1.66;-6.62;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.36;0.50;0.50;0.00;0.00;-0.01;-0.01;0.58;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276646.312;768;-0.79;-1.66;-3.18;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.36;0.50;0.50;0.00;0.00;0.00;0.00;0.58;-1.84;-0.61;270.57;-0.23;0.50;0.004
1595276646.412;778;-0.75;-1.67;-0.01;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.37;0.50;0.50;0.00;0.00;-0.02;0.03;0.59;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276646.511;788;-0.70;-1.67;3.52;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.35;0.50;0.50;0.00;0.00;-0.01;0.02;0.59;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276646.612;798;-0.65;-1.66;6.94;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.34;0.50;0.50;0.00;0.00;-0.02;0.01;0.59;-1.84;-0.61;270.57;-0.23;0.50;0.004
1595276646.712;808;-0.61;-1.66;10.21;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.33;0.50;0.50;0.00;0.00;-0.02;-0.01;0.57;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276646.812;818;-0.56;-1.65;13.49;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.31;0.50;0.50;0.00;0.00;-0.02;-0.00;0.54;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276646.911;828;-0.51;-1.64;16.46;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.30;0.50;0.49;0.00;0.00;0.00;-0.01;0.51;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276647.012;838;-0.47;-1.63;19.13;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.31;0.50;0.49;0.00;0.00;-0.00;-0.01;0.49;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276647.111;848;-0.43;-1.61;21.91;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.30;0.50;0.50;0.00;0.00;0.00;-0.00;0.49;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276647.211;858;-0.38;-1.59;24.77;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.29;0.50;0.50;0.00;0.00;0.01;-0.00;0.49;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276647.312;868;-0.34;-1.58;27.31;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.29;0.50;0.50;0.00;0.00;0.00;0.01;0.47;-1.84;-0.61;270.57;-0.23;0.50;0.004
1595276647.412;878;-0.30;-1.55;30.00;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.26;0.50;0.49;0.00;0.00;-0.00;-0.01;0.46;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276647.515;889;-0.25;-1.53;32.72;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.25;0.50;0.50;0.00;0.00;-0.01;-0.00;0.43;-1.84;-0.61;270.57;-0.23;0.50;0.007
1595276647.615;899;-0.21;-1.50;35.03;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.23;0.50;0.50;0.00;0.00;-0.02;0.02;0.40;-1.84;-0.61;270.57;-0.23;0.50;0.007
1595276647.715;909;-0.18;-1.47;37.26;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.22;0.50;0.50;0.00;0.00;-0.01;-0.00;0.39;-1.84;-0.61;270.57;-0.23;0.50;0.007
1595276647.815;919;-0.14;-1.45;39.42;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.20;0.50;0.49;0.00;0.00;-0.01;-0.01;0.36;-1.84;-0.61;270.57;-0.23;0.50;0.007
1595276647.915;929;-0.10;-1.42;41.29;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.19;0.50;0.50;0.00;0.00;-0.01;-0.02;0.33;-1.84;-0.61;270.57;-0.23;0.50;0.007
1595276648.012;938;-0.07;-1.39;43.00;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.18;0.50;0.50;0.00;0.00;-0.01;-0.01;0.32;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276648.111;948;-0.04;-1.36;44.68;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.17;0.50;0.49;0.00;0.00;0.02;-0.02;0.30;-1.84;-0.61;270.57;-0.23;0.50;0.003
1595276648.212;958;-0.00;-1.33;46.30;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.43;0.49;0.00;0.00;0.01;0.00;0.28;-1.33;0.13;179.97;0.10;0.06;0.003
1595276648.312;968;0.03;-1.29;48.21;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.36;0.49;0.00;0.00;0.00;0.02;0.38;-1.33;0.13;179.97;0.10;0.06;0.004
1595276648.412;978;0.06;-1.26;55.27;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.31;0.46;0.00;0.00;-0.03;0.04;1.07;-1.33;0.13;179.97;0.10;0.06;0.003
1595276648.512;988;0.08;-1.23;61.88;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.26;0.43;0.00;0.00;-0.02;0.03;1.12;-1.33;0.13;179.97;0.10;0.06;0.003
1595276648.612;998;0.09;-1.21;67.79;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.23;0.32;0.00;0.00;-0.02;0.03;1.01;-1.33;0.13;179.97;0.10;0.06;0.003
1595276648.712;1008;0.10;-1.19;72.68;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.20;0.27;0.00;0.00;-0.01;0.01;0.87;-1.33;0.13;179.97;0.10;0.06;0.004
1595276648.812;1018;0.11;-1.17;76.81;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.17;0.25;0.00;0.00;-0.01;0.00;0.74;-1.33;0.13;179.97;0.10;0.06;0.003
1595276648.912;1028;0.11;-1.15;80.35;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.16;0.20;0.00;0.00;-0.01;0.01;0.62;-1.33;0.13;179.97;0.10;0.06;0.003
1595276649.012;1038;0.11;-1.13;83.42;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.14;0.18;0.00;0.00;-0.01;0.00;0.53;-1.33;0.13;179.97;0.10;0.06;0.003
1595276649.112;1048;0.12;-1.12;86.10;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.13;0.16;0.00;0.00;0.00;0.00;0.48;-1.33;0.13;179.97;0.10;0.06;0.003
1595276649.211;1058;0.12;-1.11;88.42;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.12;0.15;0.00;0.00;-0.00;0.01;0.43;-1.33;0.13;179.97;0.10;0.06;0.003
1595276649.311;1068;0.12;-1.10;90.91;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.12;0.14;0.00;0.00;-0.00;0.00;0.40;-1.33;0.13;179.97;0.10;0.06;0.003
1595276649.412;1078;0.11;-1.08;93.02;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.11;0.12;0.00;0.00;-0.00;-0.01;0.38;-1.33;0.13;179.97;0.10;0.06;0.003
1595276649.511;1088;0.11;-1.07;95.14;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.11;0.12;0.00;0.00;0.00;0.00;0.36;-1.33;0.13;179.97;0.10;0.06;0.003
1595276649.615;1099;0.11;-1.06;97.31;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.11;0.12;0.00;0.00;0.00;0.00;0.35;-1.33;0.13;179.97;0.10;0.06;0.007
1595276649.715;1109;0.11;-1.05;99.32;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.12;0.11;0.00;0.00;0.00;0.00;0.35;-1.33;0.13;179.97;0.10;0.06;0.007
1595276649.815;1119;0.11;-1.04;101.32;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.12;0.11;0.00;0.00;-0.00;0.00;0.35;-1.33;0.13;179.97;0.10;0.06;0.007
1595276649.915;1129;0.10;-1.03;103.23;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.13;0.12;0.00;0.00;-0.00;0.01;0.35;-1.33;0.13;179.97;0.10;0.06;0.007
1595276650.015;1139;0.10;-1.02;105.35;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.14;0.12;0.00;0.00;-0.01;0.01;0.37;-1.33;0.13;179.97;0.10;0.06;0.006
1595276650.115;1149;0.10;-1.01;107.68;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.15;0.13;0.00;0.00;-0.01;0.01;0.39;-1.33;0.13;179.97;0.10;0.06;0.007
1595276650.215;1159;0.09;-1.00;110.20;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.16;0.13;0.00;0.00;-0.01;-0.00;0.43;-1.33;0.13;179.97;0.10;0.06;0.007
1595276650.315;1169;0.08;-0.98;112.87;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.17;0.15;0.00;0.00;-0.00;0.01;0.47;-1.33;0.13;179.97;0.10;0.06;0.007
1595276650.415;1179;0.08;-0.97;115.76;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.19;0.16;0.00;0.00;-0.01;0.01;0.51;-1.33;0.13;179.97;0.10;0.06;0.007
1595276650.515;1189;0.07;-0.96;118.91;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.21;0.17;0.00;0.00;-0.01;0.01;0.56;-1.33;0.13;179.97;0.10;0.06;0.007
1595276650.615;1199;0.06;-0.94;122.57;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.23;0.19;0.00;0.00;-0.01;0.01;0.61;-1.33;0.13;179.97;0.10;0.06;0.007
1595276650.715;1209;0.04;-0.93;126.49;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.26;0.21;0.00;0.00;-0.01;0.00;0.69;-1.33;0.13;179.97;0.10;0.06;0.007
1595276650.815;1219;0.03;-0.91;130.92;-1.82;-0.19;253.49;0.75;0.50;332;2;1;5;0.79;0.28;0.23;0.00;0.00;-0.01;0.02;0.76;-1.33;0.13;179.97;0.10;0.06;0.007
