t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
262.805;13;1.06;-2.17;93.37;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.07;0.02;-0.00;-0.00;-0.00;0.01;-0.01;0.01;0.96;-2.17;90.00;-0.00;0.50;0.066
262.855;16;1.06;-2.17;93.38;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.07;0.05;-0.00;-0.00;0.00;-0.01;0.01;0.01;0.96;-2.17;90.00;-0.00;0.50;0.016
262.955;24;1.06;-2.17;93.43;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.07;0.07;0.05;0.00;0.00;-0.01;-0.00;0.01;0.96;-2.17;90.00;-0.00;0.50;0.024
263.045;35;1.06;-2.16;93.50;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.06;0.09;0.07;0.00;-0.00;-0.06;0.02;0.00;0.96;-2.16;90.00;-0.00;0.50;0.016
263.145;43;1.06;-2.16;93.57;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.06;0.11;0.09;0.00;0.00;-0.00;-0.00;0.01;0.96;-2.16;90.00;-0.00;0.50;0.017
263.255;57;1.06;-2.14;93.66;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.05;0.13;0.11;-0.00;-0.00;-0.05;0.02;0.00;0.96;-2.15;90.00;-0.00;0.50;0.014
263.355;67;1.06;-2.13;93.72;0.96;-2.06;90.00;-0.00;0.50;426;1;1;0;0.05;0.14;0.12;0.00;-0.00;-0.05;0.02;0.00;0.96;-2.14;90.00;-0.00;0.50;0.018
263.445;77;1.06;-2.12;93.77;0.96;-2.06;90.00;-0.00;0.50;426;1;1;0;0.04;0.16;0.14;-0.01;0.01;0.03;-0.03;0.01;0.96;-2.12;90.00;-0.00;0.50;0.012
263.545;85;1.06;-2.11;93.86;0.96;-2.06;90.00;-0.00;0.50;426;1;1;0;0.04;0.18;0.16;-0.02;-0.05;0.02;-0.28;0.01;0.96;-2.11;90.00;-0.00;0.50;0.017
263.655;96;1.05;-2.09;93.99;0.96;-2.06;90.00;-0.00;0.50;426;1;1;0;0.03;0.19;0.18;0.00;0.00;0.00;0.00;0.02;0.96;-2.09;90.00;-0.00;0.50;0.012
263.765;108;1.05;-2.07;94.08;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.02;0.21;0.19;0.00;-0.00;-0.00;-0.00;0.01;0.96;-2.07;90.00;-0.00;0.50;0.023
263.845;113;1.05;-2.05;94.09;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;-0.43;0.22;0.21;0.00;-0.00;-0.00;-0.00;0.00;0.96;-1.85;90.00;0.07;0.06;0.010
263.945;124;1.05;-2.03;92.97;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;-0.33;0.23;0.23;0.01;0.00;0.03;0.02;-0.39;0.96;-1.85;90.00;0.07;0.06;0.017
264.045;137;1.05;-2.00;90.92;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;-0.18;0.24;0.24;0.00;-0.01;0.02;0.01;-0.20;0.96;-1.85;90.00;0.07;0.06;0.014
264.145;147;1.05;-1.98;90.49;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;-0.11;0.25;0.24;-0.00;-0.01;0.04;0.02;-0.02;0.96;-1.85;90.00;0.07;0.06;0.014
264.245;156;1.05;-1.96;90.62;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;-0.06;0.25;0.25;-0.00;-0.01;0.02;0.01;0.04;0.96;-1.85;90.00;0.07;0.06;0.009
264.345;167;1.05;-1.93;90.98;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;-0.02;0.25;0.25;-0.00;-0.00;0.01;0.01;0.06;0.96;-1.85;90.00;0.07;0.06;0.010
264.445;175;1.05;-1.91;91.37;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.01;0.24;0.25;-0.00;-0.00;0.00;0.01;0.09;0.96;-1.85;90.00;0.07;0.06;0.009
264.555;184;1.05;-1.89;91.82;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.04;0.24;0.25;-0.01;-0.00;0.01;0.01;0.09;0.96;-1.85;90.00;0.07;0.06;0.019
264.655;195;1.05;-1.86;92.27;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.10;0.23;0.24;0.00;0.00;-0.01;0.00;0.06;0.96;-1.85;90.04;0.10;0.09;0.017
264.735;203;1.05;-1.84;92.64;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.17;0.23;0.23;0.00;-0.00;-0.00;0.00;0.11;0.96;-1.83;90.27;0.16;0.15;0.008
